Date,District ID,District Code,Number of Pixels,NDVI Value,Long Term Average NDVI,NDVI Anomaly in Percentage (%),District
6/1/2007,25834,LK53,83,0.6774,0.6726,100.6603,Trincomalee
6/11/2007,25834,LK53,83,0.6806,0.6693,101.5703,Trincomalee
6/21/2007,25834,LK53,83,0.6814,0.666,102.1512,Trincomalee
7/1/2007,25834,LK53,83,0.6777,0.6601,102.4813,Trincomalee
7/11/2007,25834,LK53,83,0.6739,0.6569,102.3995,Trincomalee
7/21/2007,25834,LK53,83,0.6725,0.6572,102.1687,Trincomalee
8/1/2007,25834,LK53,83,0.6738,0.6584,102.1713,Trincomalee
8/11/2007,25834,LK53,83,0.6781,0.6607,102.45,Trincomalee
8/21/2007,25834,LK53,83,0.6849,0.6637,102.9625,Trincomalee
9/1/2007,25834,LK53,83,0.6898,0.667,103.1781,Trincomalee
9/11/2007,25834,LK53,83,0.6922,0.6718,102.8231,Trincomalee
9/21/2007,25834,LK53,83,0.6941,0.6794,102.0138,Trincomalee
10/1/2007,25834,LK53,83,0.7001,0.6903,101.3265,Trincomalee
10/11/2007,25834,LK53,83,0.7123,0.7035,101.1686,Trincomalee
10/21/2007,25834,LK53,83,0.7284,0.7175,101.416,Trincomalee
11/1/2007,25834,LK53,83,0.7428,0.7305,101.5758,Trincomalee
11/11/2007,25834,LK53,83,0.7538,0.741,101.6099,Trincomalee
11/21/2007,25834,LK53,83,0.7633,0.7502,101.6336,Trincomalee
12/1/2007,25834,LK53,83,0.7706,0.7581,101.5443,Trincomalee
12/11/2007,25834,LK53,83,0.7749,0.7646,101.2727,Trincomalee
12/21/2007,25834,LK53,83,0.7763,0.7692,100.8748,Trincomalee
1/1/2008,25834,LK53,83,0.7732,0.7705,100.3365,Trincomalee
1/11/2008,25834,LK53,83,0.7674,0.7676,99.977,Trincomalee
1/21/2008,25834,LK53,83,0.7599,0.7607,99.9012,Trincomalee
2/1/2008,25834,LK53,83,0.7515,0.7501,100.1654,Trincomalee
2/11/2008,25834,LK53,83,0.7435,0.7373,100.7905,Trincomalee
2/21/2008,25834,LK53,83,0.737,0.7243,101.6414,Trincomalee
3/1/2008,25834,LK53,83,0.7326,0.7112,102.8023,Trincomalee
3/11/2008,25834,LK53,83,0.7303,0.6982,104.2912,Trincomalee
3/21/2008,25834,LK53,83,0.729,0.6871,105.6854,Trincomalee
4/1/2008,25834,LK53,83,0.7263,0.6794,106.4427,Trincomalee
4/11/2008,25834,LK53,83,0.72,0.6754,106.1395,Trincomalee
4/21/2008,25834,LK53,83,0.7083,0.6742,104.7061,Trincomalee
5/1/2008,25834,LK53,83,0.6931,0.6746,102.5525,Trincomalee
5/11/2008,25834,LK53,83,0.6787,0.6753,100.4666,Trincomalee
5/21/2008,25834,LK53,83,0.6661,0.6749,98.7907,Trincomalee
6/1/2008,25834,LK53,83,0.656,0.6726,97.7006,Trincomalee
6/11/2008,25834,LK53,83,0.6491,0.6693,97.193,Trincomalee
6/21/2008,25834,LK53,83,0.646,0.666,97.2109,Trincomalee
7/1/2008,25834,LK53,83,0.6476,0.6601,98.2518,Trincomalee
7/11/2008,25834,LK53,83,0.6539,0.6569,99.5745,Trincomalee
7/21/2008,25834,LK53,83,0.6641,0.6572,100.9717,Trincomalee
8/1/2008,25834,LK53,83,0.6759,0.6584,102.465,Trincomalee
8/11/2008,25834,LK53,83,0.6876,0.6607,103.7848,Trincomalee
8/21/2008,25834,LK53,83,0.6986,0.6637,104.8803,Trincomalee
9/1/2008,25834,LK53,83,0.7048,0.667,105.27,Trincomalee
9/11/2008,25834,LK53,83,0.7074,0.6718,104.9288,Trincomalee
9/21/2008,25834,LK53,83,0.7099,0.6794,104.1843,Trincomalee
10/1/2008,25834,LK53,83,0.7141,0.6903,103.2165,Trincomalee
10/11/2008,25834,LK53,83,0.7196,0.7035,102.1348,Trincomalee
10/21/2008,25834,LK53,83,0.7248,0.7175,100.9499,Trincomalee
11/1/2008,25834,LK53,83,0.7304,0.7305,99.9877,Trincomalee
11/11/2008,25834,LK53,83,0.7366,0.741,99.444,Trincomalee
11/21/2008,25834,LK53,83,0.7432,0.7502,99.1229,Trincomalee
12/1/2008,25834,LK53,83,0.7489,0.7581,98.8542,Trincomalee
12/11/2008,25834,LK53,83,0.7542,0.7646,98.7276,Trincomalee
12/21/2008,25834,LK53,83,0.7599,0.7692,98.8689,Trincomalee
1/1/2009,25834,LK53,83,0.7647,0.7705,99.2992,Trincomalee
1/11/2009,25834,LK53,83,0.7659,0.7676,99.7901,Trincomalee
1/21/2009,25834,LK53,83,0.7614,0.7607,100.0844,Trincomalee
2/1/2009,25834,LK53,83,0.7504,0.7501,100.0341,Trincomalee
2/11/2009,25834,LK53,83,0.7354,0.7373,99.762,Trincomalee
2/21/2009,25834,LK53,83,0.7209,0.7243,99.56,Trincomalee
3/1/2009,25834,LK53,83,0.7092,0.7112,99.726,Trincomalee
3/11/2009,25834,LK53,83,0.7016,0.6982,100.4535,Trincomalee
3/21/2009,25834,LK53,83,0.6988,0.6871,101.5895,Trincomalee
4/1/2009,25834,LK53,83,0.6988,0.6794,102.6729,Trincomalee
4/11/2009,25834,LK53,83,0.6995,0.6754,103.3161,Trincomalee
4/21/2009,25834,LK53,83,0.699,0.6742,103.4203,Trincomalee
5/1/2009,25834,LK53,83,0.6971,0.6746,103.0985,Trincomalee
5/11/2009,25834,LK53,83,0.694,0.6753,102.5772,Trincomalee
5/21/2009,25834,LK53,83,0.689,0.6749,101.9496,Trincomalee
6/1/2009,25834,LK53,83,0.6811,0.6726,101.1698,Trincomalee
6/11/2009,25834,LK53,83,0.6711,0.6693,100.2517,Trincomalee
6/21/2009,25834,LK53,83,0.6598,0.666,99.1376,Trincomalee
7/1/2009,25834,LK53,83,0.6474,0.6601,98.2191,Trincomalee
7/11/2009,25834,LK53,83,0.6372,0.6569,97.2113,Trincomalee
7/21/2009,25834,LK53,83,0.6331,0.6572,96.5885,Trincomalee
8/1/2009,25834,LK53,83,0.6372,0.6584,97.0036,Trincomalee
8/11/2009,25834,LK53,83,0.6462,0.6607,97.9629,Trincomalee
8/21/2009,25834,LK53,83,0.6529,0.6637,98.482,Trincomalee
9/1/2009,25834,LK53,83,0.6519,0.667,97.8884,Trincomalee
9/11/2009,25834,LK53,83,0.6459,0.6718,96.4182,Trincomalee
9/21/2009,25834,LK53,83,0.6397,0.6794,94.5535,Trincomalee
10/1/2009,25834,LK53,83,0.6373,0.6903,92.8503,Trincomalee
10/11/2009,25834,LK53,83,0.643,0.7035,91.9709,Trincomalee
10/21/2009,25834,LK53,83,0.6594,0.7175,92.4292,Trincomalee
11/1/2009,25834,LK53,83,0.6833,0.7305,93.9619,Trincomalee
11/11/2009,25834,LK53,83,0.7047,0.741,95.4128,Trincomalee
11/21/2009,25834,LK53,83,0.7224,0.7502,96.5236,Trincomalee
12/1/2009,25834,LK53,83,0.7376,0.7581,97.4558,Trincomalee
12/11/2009,25834,LK53,83,0.7505,0.7646,98.2659,Trincomalee
12/21/2009,25834,LK53,83,0.7616,0.7692,99.0734,Trincomalee
1/1/2010,25834,LK53,83,0.7705,0.7705,100.0037,Trincomalee
1/11/2010,25834,LK53,83,0.7729,0.7676,100.6513,Trincomalee
1/21/2010,25834,LK53,83,0.7668,0.7607,100.7511,Trincomalee
2/1/2010,25834,LK53,83,0.7533,0.7501,100.3946,Trincomalee
2/11/2010,25834,LK53,83,0.7348,0.7373,99.6815,Trincomalee
2/21/2010,25834,LK53,83,0.7146,0.7243,98.7516,Trincomalee
3/1/2010,25834,LK53,83,0.6925,0.7112,97.5426,Trincomalee
3/11/2010,25834,LK53,83,0.6691,0.6982,96.1037,Trincomalee
3/21/2010,25834,LK53,83,0.6497,0.6871,94.9212,Trincomalee
4/1/2010,25834,LK53,83,0.6388,0.6794,94.4351,Trincomalee
4/11/2010,25834,LK53,83,0.6376,0.6754,94.7842,Trincomalee
4/21/2010,25834,LK53,83,0.6446,0.6742,95.9107,Trincomalee
5/1/2010,25834,LK53,83,0.6567,0.6746,97.5224,Trincomalee
5/11/2010,25834,LK53,83,0.6694,0.6753,99.1845,Trincomalee
5/21/2010,25834,LK53,83,0.6774,0.6749,100.3453,Trincomalee
6/1/2010,25834,LK53,83,0.6797,0.6726,100.9763,Trincomalee
6/11/2010,25834,LK53,83,0.6801,0.6693,101.4966,Trincomalee
6/21/2010,25834,LK53,83,0.6807,0.666,102.0579,Trincomalee
7/1/2010,25834,LK53,83,0.6824,0.6601,103.1471,Trincomalee
7/11/2010,25834,LK53,83,0.6849,0.6569,103.9546,Trincomalee
7/21/2010,25834,LK53,83,0.6871,0.6572,104.2337,Trincomalee
8/1/2010,25834,LK53,83,0.6887,0.6584,104.2757,Trincomalee
8/11/2010,25834,LK53,83,0.692,0.6607,104.3998,Trincomalee
8/21/2010,25834,LK53,83,0.6974,0.6637,104.719,Trincomalee
9/1/2010,25834,LK53,83,0.7029,0.667,105.0062,Trincomalee
9/11/2010,25834,LK53,83,0.7098,0.6718,105.2696,Trincomalee
9/21/2010,25834,LK53,83,0.7189,0.6794,105.4187,Trincomalee
10/1/2010,25834,LK53,83,0.7281,0.6903,105.1036,Trincomalee
10/11/2010,25834,LK53,83,0.7348,0.7035,104.1625,Trincomalee
10/21/2010,25834,LK53,83,0.74,0.7175,102.9248,Trincomalee
11/1/2010,25834,LK53,83,0.7459,0.7305,101.973,Trincomalee
11/11/2010,25834,LK53,83,0.7516,0.741,101.3406,Trincomalee
11/21/2010,25834,LK53,83,0.758,0.7502,100.9696,Trincomalee
12/1/2010,25834,LK53,83,0.7655,0.7581,100.9144,Trincomalee
12/11/2010,25834,LK53,83,0.7728,0.7646,101.007,Trincomalee
12/21/2010,25834,LK53,83,0.7768,0.7692,100.9263,Trincomalee
1/1/2011,25834,LK53,83,0.7729,0.7705,100.2974,Trincomalee
1/11/2011,25834,LK53,83,0.7613,0.7676,99.2276,Trincomalee
1/21/2011,25834,LK53,83,0.7455,0.7607,98.1326,Trincomalee
2/1/2011,25834,LK53,83,0.728,0.7501,97.2388,Trincomalee
2/11/2011,25834,LK53,83,0.7126,0.7373,96.8654,Trincomalee
2/21/2011,25834,LK53,83,0.701,0.7243,96.9981,Trincomalee
3/1/2011,25834,LK53,83,0.6918,0.7112,97.4484,Trincomalee
3/11/2011,25834,LK53,83,0.684,0.6982,98.0945,Trincomalee
3/21/2011,25834,LK53,83,0.6777,0.6871,98.7281,Trincomalee
4/1/2011,25834,LK53,83,0.6745,0.6794,99.3374,Trincomalee
4/11/2011,25834,LK53,83,0.6746,0.6754,99.8871,Trincomalee
4/21/2011,25834,LK53,83,0.6754,0.6742,100.1586,Trincomalee
5/1/2011,25834,LK53,83,0.6736,0.6746,99.8601,Trincomalee
5/11/2011,25834,LK53,83,0.6695,0.6753,99.198,Trincomalee
5/21/2011,25834,LK53,83,0.6629,0.6749,98.343,Trincomalee
6/1/2011,25834,LK53,83,0.6561,0.6726,97.7213,Trincomalee
6/11/2011,25834,LK53,83,0.6523,0.6693,97.6329,Trincomalee
6/21/2011,25834,LK53,83,0.6529,0.666,98.1727,Trincomalee
7/1/2011,25834,LK53,83,0.6583,0.6601,99.7501,Trincomalee
7/11/2011,25834,LK53,83,0.6652,0.6569,101.1753,Trincomalee
7/21/2011,25834,LK53,83,0.671,0.6572,101.945,Trincomalee
8/1/2011,25834,LK53,83,0.675,0.6584,102.3427,Trincomalee
8/11/2011,25834,LK53,83,0.6784,0.6607,102.4883,Trincomalee
8/21/2011,25834,LK53,83,0.6781,0.6637,102.0106,Trincomalee
9/1/2011,25834,LK53,83,0.6737,0.667,100.9233,Trincomalee
9/11/2011,25834,LK53,83,0.6715,0.6718,99.9594,Trincomalee
9/21/2011,25834,LK53,83,0.6755,0.6794,99.4717,Trincomalee
10/1/2011,25834,LK53,83,0.686,0.6903,99.4263,Trincomalee
10/11/2011,25834,LK53,83,0.7002,0.7035,99.56,Trincomalee
10/21/2011,25834,LK53,83,0.7148,0.7175,99.6401,Trincomalee
11/1/2011,25834,LK53,83,0.7289,0.7305,99.8001,Trincomalee
11/11/2011,25834,LK53,83,0.7426,0.741,100.2012,Trincomalee
11/21/2011,25834,LK53,83,0.756,0.7502,100.7268,Trincomalee
12/1/2011,25834,LK53,83,0.7672,0.7581,101.1172,Trincomalee
12/11/2011,25834,LK53,83,0.7757,0.7646,101.3669,Trincomalee
12/21/2011,25834,LK53,83,0.7815,0.7692,101.5052,Trincomalee
1/1/2012,25834,LK53,83,0.7809,0.7705,101.2713,Trincomalee
1/11/2012,25834,LK53,83,0.7722,0.7676,100.5614,Trincomalee
1/21/2012,25834,LK53,83,0.7571,0.7607,99.5529,Trincomalee
2/1/2012,25834,LK53,83,0.7385,0.7501,98.5515,Trincomalee
2/11/2012,25834,LK53,83,0.7193,0.7373,97.7127,Trincomalee
2/21/2012,25834,LK53,83,0.7006,0.7243,96.9454,Trincomalee
3/1/2012,25834,LK53,83,0.6834,0.7112,96.3409,Trincomalee
3/11/2012,25834,LK53,83,0.6694,0.6982,96.1543,Trincomalee
3/21/2012,25834,LK53,83,0.6607,0.6871,96.4144,Trincomalee
4/1/2012,25834,LK53,83,0.657,0.6794,96.9384,Trincomalee
4/11/2012,25834,LK53,83,0.6576,0.6754,97.5375,Trincomalee
4/21/2012,25834,LK53,83,0.6591,0.6742,97.9096,Trincomalee
5/1/2012,25834,LK53,83,0.6576,0.6746,97.6529,Trincomalee
5/11/2012,25834,LK53,83,0.65,0.6753,96.5081,Trincomalee
5/21/2012,25834,LK53,83,0.6372,0.6749,94.8005,Trincomalee
6/1/2012,25834,LK53,83,0.624,0.6726,93.2705,Trincomalee
6/11/2012,25834,LK53,83,0.6143,0.6693,92.3502,Trincomalee
6/21/2012,25834,LK53,83,0.6081,0.666,91.9174,Trincomalee
7/1/2012,25834,LK53,83,0.6051,0.6601,92.2648,Trincomalee
7/11/2012,25834,LK53,83,0.6043,0.6569,92.5523,Trincomalee
7/21/2012,25834,LK53,83,0.6036,0.6572,92.4246,Trincomalee
8/1/2012,25834,LK53,83,0.6005,0.6584,91.8203,Trincomalee
8/11/2012,25834,LK53,83,0.5953,0.6607,90.8049,Trincomalee
8/21/2012,25834,LK53,83,0.5919,0.6637,89.9394,Trincomalee
9/1/2012,25834,LK53,83,0.5944,0.667,89.8642,Trincomalee
9/11/2012,25834,LK53,83,0.6049,0.6718,90.7316,Trincomalee
9/21/2012,25834,LK53,83,0.624,0.6794,92.4107,Trincomalee
10/1/2012,25834,LK53,83,0.6502,0.6903,94.581,Trincomalee
10/11/2012,25834,LK53,83,0.6793,0.7035,96.7891,Trincomalee
10/21/2012,25834,LK53,83,0.7064,0.7175,98.5557,Trincomalee
11/1/2012,25834,LK53,83,0.7281,0.7305,99.7013,Trincomalee
11/11/2012,25834,LK53,83,0.7437,0.741,100.3442,Trincomalee
11/21/2012,25834,LK53,83,0.7561,0.7502,100.7313,Trincomalee
12/1/2012,25834,LK53,83,0.7652,0.7581,100.8762,Trincomalee
12/11/2012,25834,LK53,83,0.7708,0.7646,100.7667,Trincomalee
12/21/2012,25834,LK53,83,0.7722,0.7692,100.368,Trincomalee
1/1/2013,25834,LK53,83,0.7685,0.7705,99.762,Trincomalee
1/11/2013,25834,LK53,83,0.7603,0.7676,99.1063,Trincomalee
1/21/2013,25834,LK53,83,0.7489,0.7607,98.5505,Trincomalee
2/1/2013,25834,LK53,83,0.7364,0.7501,98.2861,Trincomalee
2/11/2013,25834,LK53,83,0.7253,0.7373,98.4768,Trincomalee
2/21/2013,25834,LK53,83,0.7165,0.7243,98.9936,Trincomalee
3/1/2013,25834,LK53,83,0.7088,0.7112,99.6747,Trincomalee
3/11/2013,25834,LK53,83,0.7014,0.6982,100.4261,Trincomalee
3/21/2013,25834,LK53,83,0.6939,0.6871,100.9252,Trincomalee
4/1/2013,25834,LK53,83,0.6868,0.6794,101.02,Trincomalee
4/11/2013,25834,LK53,83,0.6817,0.6754,100.8688,Trincomalee
4/21/2013,25834,LK53,83,0.6784,0.6742,100.579,Trincomalee
5/1/2013,25834,LK53,83,0.677,0.6746,100.3244,Trincomalee
5/11/2013,25834,LK53,83,0.6778,0.6753,100.3532,Trincomalee
5/21/2013,25834,LK53,83,0.6798,0.6749,100.6824,Trincomalee
6/1/2013,25834,LK53,83,0.6814,0.6726,101.2187,Trincomalee
6/11/2013,25834,LK53,83,0.6831,0.6693,101.92,Trincomalee
6/21/2013,25834,LK53,83,0.6851,0.666,102.6649,Trincomalee
7/1/2013,25834,LK53,83,0.6853,0.6601,103.5582,Trincomalee
7/11/2013,25834,LK53,83,0.682,0.6569,103.5384,Trincomalee
7/21/2013,25834,LK53,83,0.6754,0.6572,102.5769,Trincomalee
8/1/2013,25834,LK53,83,0.6684,0.6584,101.4087,Trincomalee
8/11/2013,25834,LK53,83,0.6625,0.6607,100.257,Trincomalee
8/21/2013,25834,LK53,83,0.6572,0.6637,99.0821,Trincomalee
9/1/2013,25834,LK53,83,0.6526,0.667,97.9929,Trincomalee
9/11/2013,25834,LK53,83,0.6479,0.6718,96.6935,Trincomalee
9/21/2013,25834,LK53,83,0.6435,0.6794,95.0806,Trincomalee
10/1/2013,25834,LK53,83,0.6445,0.6903,93.8192,Trincomalee
10/11/2013,25834,LK53,83,0.6535,0.7035,93.3661,Trincomalee
10/21/2013,25834,LK53,83,0.6707,0.7175,93.9009,Trincomalee
11/1/2013,25834,LK53,83,0.6915,0.7305,95.0122,Trincomalee
11/11/2013,25834,LK53,83,0.7107,0.741,96.1701,Trincomalee
11/21/2013,25834,LK53,83,0.7275,0.7502,97.1665,Trincomalee
12/1/2013,25834,LK53,83,0.7413,0.7581,97.9154,Trincomalee
